publisher_id,name,country,founding_year,size,is_closed,continent
558,Asuka Watanabe,Australia,2005,indie,False,Oceania
559,Asura Studios,USA,2016,indie,False,America
560,Asylum Games,Russia,2005,indie,False,Europe
561,Asymmetric,Russia,1994,indie,False,Europe
562,Atari,UK,2015,aaa,False,Europe
563,Ateliér Duchů,Poland,2014,indie,False,Europe
564,Aterdux Entertainment,Japan,1985,indie,False,Asia
565,Aternix,Poland,1998,indie,False,Europe
566,Aticora Games,UK,2000,indie,False,Europe
567,AtomTeam,Poland,1989,indie,False,Europe
568,Atomic Drop Games,Poland,2016,indie,True,Europe
569,Atomic Elbow,USA,2011,indie,True,America
570,Atomic Isotope Studios,Russia,1992,indie,False,Europe
571,Atomic Jelly,France,2016,indie,False,Europe
572,Atomic Kraken,USA,2012,indie,False,America
573,Atomic Raccoon Studio,Australia,2015,indie,True,Oceania
574,AtranonStudios,USA,1993,indie,True,America
575,Atreyu Games Pty. Ltd.,USA,2019,indie,False,America
576,AudioJackGames,USA,2001,indie,False,America
577,Audiogames APS,Sweden,2000,indie,False,Europe
578,Augmented Irreality,Russia,2019,indie,False,Europe
579,Auld Games,USA,1991,indie,False,America
580,Aundre Rogers,Sweden,1989,indie,False,Europe
581,Aureal Inc,Germany,1978,indie,False,Europe
582,Auroch Digital,USA,1992,mid,False,America
583,Aurora,France,1978,mid,False,Europe
584,Aurora software,Canada,1984,indie,False,America
585,AurumDust,USA,2020,indie,False,America
586,Austin Leraas,Japan,1986,indie,False,Asia
587,Authogin,Sweden,1991,indie,False,Europe
588,Autumn VR,Poland,2001,indie,False,Europe
589,AvaXiang,Russia,1975,indie,False,Europe
590,Avalon Digital,Germany,1983,mid,False,Europe
591,Avalon Studio,Russia,1988,indie,False,Europe
592,Avant Games,France,2022,indie,False,Europe
593,Avelar Studios,Russia,1985,indie,False,Europe
594,Avelog Games,Germany,1990,indie,False,Europe
595,Average Games,Australia,2016,mid,False,Oceania
596,Avidya Studio,France,2018,indie,False,Europe
597,Avisgames,Canada,2005,mid,False,America
598,AvoCavo,USA,1997,mid,False,America
599,Avodhel,Germany,1985,indie,False,Europe
600,AvvaNextGen,Russia,1985,indie,False,Europe
601,Awarth,Japan,1990,indie,False,Asia
602,Awesome Games Studio,USA,2021,indie,False,America
603,Awesomefat LLC,France,1976,indie,False,Europe
604,Axis Games,Canada,2015,indie,False,America
605,Axis Granted Creations,UK,2004,indie,False,Europe
606,Axyos Games,Poland,2016,mid,False,Europe
607,Ayberk Duzova,USA,2007,indie,False,America
608,Aydy,Poland,2020,indie,False,Europe
609,Azure,USA,1978,indie,False,America
610,Azure Fire Games,USA,2016,indie,False,America
611,Azure Moon Games Ltd.,UK,2006,indie,False,Europe
612,B&W,Canada,2022,indie,False,America
613,B.Bit,Japan,1998,indie,False,Asia
614,"B.I.G Technology Co., Limited",USA,2011,indie,False,America
615,B392 Game Studio,USA,1989,indie,False,America
616,B4T Games,UK,1976,indie,False,Europe
617,B7H team,Poland,2022,indie,False,Europe
618,BA Productions LLC,Germany,1986,indie,False,Europe
619,"BABAROGA, LLC",Canada,1986,indie,False,America
620,BAD Collective,Germany,1989,indie,False,Europe
621,BADGAMES,USA,2007,indie,False,America
622,BANDAI NAMCO Entertainment,USA,1976,aaa,False,America
623,BANDAI NAMCO Entertainment Inc.,USA,1996,indie,False,America
624,BAR Interactive,Sweden,2018,indie,False,Europe
625,"BBEW BBEW, LLC",USA,1989,indie,False,America
626,BBPond,USA,1986,indie,False,America
627,BBstudio Inc.,Russia,1991,indie,True,Europe
628,BDAYGAME.COM,Germany,1998,indie,False,Europe
629,BEACHAM Games,Poland,1985,indie,False,Europe
630,BEACHBUM,USA,1977,indie,False,America
631,BEST SIMULATORS CORP,USA,1978,indie,False,America
632,BETTER QUESTS,Poland,1995,indie,False,Europe
633,BGNB Studios,USA,2020,indie,False,America
634,BHPG,Australia,1995,indie,False,Oceania
635,BIFROST CLOUD PTE. LTD.,Japan,2012,indie,False,Asia
636,BIG ONE PARK,USA,2019,indie,False,America
637,BIG WOOD GAMES,USA,2016,indie,False,America
638,BIG4 Game Studio,Canada,1996,mid,False,America
639,BINGOBELL,USA,2012,indie,False,America
640,BISBOG SA,UK,1998,indie,False,Europe
641,BKBL Bartosz Bialek,USA,1989,indie,False,America
642,BLAZORS,Poland,2006,indie,False,Europe
643,BLOCK 211,USA,1980,mid,False,America
644,BLUE TORCH SOFTWARE,Poland,2021,indie,False,Europe
645,BOSS#3,UK,1976,indie,False,Europe
646,BOV,Russia,2021,indie,False,Europe
647,BRANE,France,1991,indie,False,Europe
648,BRUTAL SOFTWARE,Australia,2014,indie,False,Oceania
649,BT Studios,Japan,1996,indie,False,Asia
650,BTNcafe,Poland,1995,indie,False,Europe
651,BTTOT,Australia,2000,indie,False,Oceania
652,BURRIK,USA,2007,indie,False,America
653,BWJ Studios,USA,1992,indie,False,America
654,BWOM,USA,2002,indie,False,America
655,BWT Games,UK,1979,indie,False,Europe
656,BYKING Inc.,Sweden,2017,indie,False,Europe
657,BYV GAMES Ltd,Australia,2002,indie,False,Oceania
658,BYYONI Entertainment,USA,1975,indie,False,America
659,BaMa Media,Sweden,1995,indie,True,Europe
660,Baal Studio,USA,1995,indie,False,America
661,Bacchus,France,2007,indie,False,Europe
662,Back Of Nowhere Studios,France,2001,indie,False,Europe
663,Back To Basics Gaming,Japan,1979,aaa,False,Asia
664,BackSnow Games,Canada,2019,indie,False,America
665,Backstab Games,USA,2007,indie,True,America
666,Bad Blood Studios,Russia,1977,indie,False,Europe
667,Bad Gravity,USA,1993,indie,False,America
668,BadLand Publishing,UK,1981,indie,False,Europe
669,Baekgeumdan,Canada,2013,indie,False,America
670,Baffled Crab,Poland,2008,indie,False,Europe
671,BajoGames,USA,2013,indie,False,America
672,Baka Dog,USA,2000,indie,False,America
673,Baka_energy_studios,UK,1990,indie,False,Europe
674,Baked Games,USA,2007,indie,False,America
675,Balbod,Germany,1997,indie,False,Europe
676,Balcony Softworks,Poland,1997,indie,False,Europe
677,Ballistic Interactive,Sweden,1977,indie,False,Europe
678,Ballistic Machine,France,2017,indie,False,Europe
679,BamSam Game Studio,UK,2000,indie,False,Europe
680,"Bamboo Secrets Co.,Limited",Germany,1985,indie,False,Europe
681,Banana Slime,USA,1977,indie,True,America
682,BananaDogGames,Australia,2020,mid,False,Oceania
683,Bandai Namco Entertainment,Poland,2021,mid,False,Europe
684,Bandai Namco Entertainment Inc.,Germany,2018,indie,False,Europe
685,Bandello,Poland,2003,indie,False,Europe
686,Bang Games,USA,1988,indie,False,America
687,BangsFactory,USA,2004,indie,False,America
688,Banned Mechanic Games,Canada,2020,indie,False,America
689,Banthanor,Australia,1989,indie,True,Oceania
690,Bantu,UK,2003,indie,False,Europe
691,BanzaiProject,Germany,2013,mid,False,Europe
692,Baraonda,Australia,1998,indie,False,Oceania
693,Bardic Bytes LLC,USA,1993,indie,False,America
694,Barji,USA,2004,indie,False,America
695,Barlock Games,USA,2005,indie,False,America
696,Barlow Studio,USA,2002,indie,False,America
697,Barque 42,Japan,2001,indie,False,Asia
698,Barribob,USA,2010,indie,False,America
699,Bart Bonte,Japan,1981,indie,False,Asia
700,Bart Mamzer,UK,2002,indie,True,Europe
701,Bartek Karczmarczyk,France,1998,indie,False,Europe
702,Based On The Play,USA,1994,indie,False,America
703,Basem Alasmar,Russia,2007,indie,True,Europe
704,"Basileus Games, LLC",France,2003,indie,False,Europe
705,Bastion Studios,Sweden,1976,indie,False,Europe
706,Bat Byte,USA,2008,indie,False,America
707,Battenberg Software,UK,1996,indie,False,Europe
708,Batterystaple Games,USA,2005,indie,False,America
709,BattleGoat Studios,Japan,1990,indie,True,Asia
710,Battlecruiser Games,USA,1999,indie,False,America
711,Bawu Team,Germany,1981,indie,False,Europe
712,Baylor University Game Studios,USA,2001,indie,False,America
713,Bazare,USA,2005,indie,False,America
714,Bazitov Mikhail,USA,1981,indie,False,America
715,Bazuro Games,France,1983,indie,False,Europe
716,BeBold,Australia,1993,indie,False,Oceania
717,BeagleGames,USA,1978,indie,False,America
718,Bean Boy Games,USA,1977,indie,False,America
719,Bear Gears Studio,Russia,1977,indie,False,Europe
720,Bearded Eye,Germany,2010,indie,False,Europe
721,Bearded Monkeys,Germany,2006,indie,False,Europe
722,"Beasts, Goblins and Hellfire Studios",Japan,2008,indie,False,Asia
723,Beat Games,USA,1999,indie,False,America
724,BeautiFun Games,USA,1987,indie,False,America
725,Because Because Games,Russia,1990,indie,False,Europe
726,Becca Bear,Russia,1978,indie,True,Europe
727,BecomeANobody,Germany,1993,indie,False,Europe
728,Bedrock Fungi Games,USA,1994,indie,False,America
729,Bedtime Digital Games,USA,1976,indie,False,America
730,Bedtime Phobias,Australia,1992,indie,False,Oceania
731,Beefware,Australia,2011,indie,False,Oceania
732,Beem Media,UK,1992,indie,False,Europe
733,"Beep Games, Inc.",UK,2007,indie,False,Europe
734,Beepsterr,Canada,1997,indie,False,America
735,Beethoven Street Studios,France,1999,indie,False,Europe
736,BefuddleBug,UK,2003,indie,False,Europe
737,BehaUlas,France,1978,indie,True,Europe
738,Behaviour Interactive Inc.,USA,1977,indie,False,America
739,"Beijing Elysium Interactive Technology Co.,Ltd.",Sweden,1993,indie,True,Europe
740,"Beijing Gravitational Waves VR technology co.,LTD",UK,2004,indie,False,Europe
741,Beijing Happy Entertainment Technology,Poland,1981,mid,False,Europe
742,"Beijing Hydra Technology Co., Ltd.",USA,1998,indie,False,America
743,Beijing Uni Technologies,Canada,1991,indie,False,America
744,Belgerum,Japan,2015,indie,False,Asia
745,BelleGames Ltd.,Poland,1975,indie,False,Europe
746,Bellosoft,UK,2002,indie,True,Europe
747,Bemami,Germany,1982,indie,False,Europe
748,Ben 'Yahtzee' Croshaw,USA,1983,indie,False,America
749,Ben Phillips,Germany,1992,indie,False,Europe
750,Ben Shattock,France,2012,indie,False,Europe
751,Benchmark,Russia,2001,indie,False,Europe
752,Bendixer Studio,USA,2000,indie,False,America
753,Benjamin Grosse,Poland,1993,indie,False,Europe
754,Benjamin Parisi,USA,1984,indie,False,America
755,Benjamin Schade,Australia,2019,indie,False,Oceania
756,Bennaction,USA,2009,indie,False,America
757,"Bent Nail Studios, LLC",USA,1979,indie,False,America
758,Benzoft,Japan,2004,indie,False,Asia
759,Beonin Studios,UK,1989,indie,False,Europe
760,Bernhard Potuzak,Poland,1982,indie,False,Europe
761,Berry Berry Niceu,USA,1984,indie,False,America
762,Berzah Games,UK,2012,indie,False,Europe
763,Berzerk Studio,Sweden,1982,mid,False,Europe
764,Beshbarmak games,USA,2011,indie,False,America
765,Bessetto,UK,1976,indie,False,Europe
766,Best Bit Studios,Sweden,1980,indie,False,Europe
767,Bethesda Softworks,Germany,2022,mid,False,Europe
768,Bewolba Studios,USA,2012,indie,False,America
769,Beyond Games,France,2021,indie,False,Europe
770,Bhelpuri Boyz,Australia,2017,indie,False,Oceania
771,Big Cheese Studio,USA,1994,indie,False,America
772,Big Cow Studios,UK,2010,indie,False,Europe
773,Big Cox Games,USA,1979,indie,False,America
774,Big Fan Games,USA,1980,indie,False,America
775,Big Fish Games,USA,1979,aaa,False,America
776,Big Leaf Game,USA,2010,indie,False,America
777,Big Play Games,UK,1996,indie,False,Europe
778,Big Robot Ltd,Canada,1989,mid,False,America
779,Big Shield Games,France,2003,mid,False,Europe
780,Big Stav Studios,France,1994,indie,False,Europe
781,BigFrog Studios,USA,1998,indie,False,America
782,BigUpdate Games,Germany,1992,indie,False,Europe
783,Bigfingers,Russia,1999,indie,False,Europe
784,Bigmoon Studios,USA,2007,indie,False,America
785,Bigosaur,USA,1976,indie,False,America
786,Bilalaika,USA,1997,indie,False,America
787,Bill Stanbrook,UK,1995,indie,False,Europe
788,Billyfighter,Australia,1984,indie,False,Oceania
789,Binarie,France,2005,indie,False,Europe
790,Binary Logic,Russia,2004,indie,False,Europe
791,Binary Pulsar Ltd.,USA,1988,indie,False,America
792,Bing,Sweden,1991,indie,False,Europe
793,Binx.tv,France,2014,indie,False,Europe
794,Biodrone Studios,Germany,1975,indie,False,Europe
795,Biohack Studio,USA,2013,indie,False,America
796,Bison Kings Game Studios,USA,2022,indie,False,America
797,Biswa Games,France,1980,indie,False,Europe
798,Bit Bot Media,France,1994,indie,False,Europe
799,Bit Gaming Studio,Poland,1976,indie,False,Europe
800,"Bit Planet Games, LLC",Japan,2003,indie,False,Asia
801,BitBreak I/S,Australia,2019,indie,False,Oceania
802,BitShift_Games,USA,2006,indie,False,America
803,Bitca,UK,1980,indie,False,Europe
804,Bitfall,USA,1976,indie,False,America
805,Bithell Games,France,2016,mid,False,Europe
806,Bitlock Studio,UK,1981,aaa,False,Europe
807,Bitmap Bureau,USA,1977,indie,False,America
808,Bitwise Games,USA,1978,indie,False,America
809,Björn Ståhl,USA,2008,indie,False,America
810,Black Banshee Studios,Germany,2010,mid,False,Europe
811,Black Cardioid Games,France,2012,indie,False,Europe
812,Black Cat Studios,Germany,2007,mid,False,Europe
813,Black Curtain Studio,USA,1975,indie,False,America
814,Black Forest Games,USA,1981,mid,True,America
815,Black Hole,USA,2004,mid,False,America
816,Black Hole Games,USA,1979,indie,False,America
817,Black Ivy Games,Australia,1989,indie,False,Oceania
818,Black Jack,UK,1994,indie,False,Europe
819,Black Lime Studio,Russia,1977,indie,False,Europe
820,Black Maple Games,USA,1979,indie,False,America
821,Black Phoenix Studio,Germany,2002,indie,False,Europe
822,Black Potion,Australia,1992,indie,False,Oceania
823,Black Void Media,USA,1980,indie,False,America
824,BlackHusHPuppy,USA,1997,indie,False,America
825,BlackSharp,Germany,2003,indie,False,Europe
826,Black_Tech6,USA,2017,indie,False,America
827,Blackbird Interactive,UK,2011,indie,False,Europe
828,Blackburne Games Studio FZ LLC,Australia,1996,indie,False,Oceania
829,Blackcan,USA,2011,indie,False,America
830,Blackjard Softworks,Japan,2018,indie,True,Asia
831,Blackmyers Studio,USA,1989,indie,False,America
832,Blackthorn Media Inc,Sweden,1978,indie,False,Europe
833,Blaer Zhang,Canada,2012,indie,False,America
834,Blake Fix,UK,2000,indie,False,Europe
835,Blaster Games Studio,USA,1999,indie,False,America
836,Blaze Epic,Australia,2014,mid,False,Oceania
837,Blazewing,Poland,1990,indie,False,Europe
838,Bleeding Edge Studio,Japan,2011,mid,False,Asia
839,Bleem!,Russia,2019,mid,False,Europe
840,Bleem.net,USA,2006,indie,False,America
841,Blender Games,USA,1987,aaa,False,America
842,Blessing Company,Poland,1997,aaa,False,Europe
843,Blight,UK,1996,indie,False,Europe
844,"Blind Eye Studios, LLC",USA,2014,indie,False,America
845,Blind Mystics,Japan,1999,indie,False,Asia
846,Blind Recluse,France,1991,indie,False,Europe
847,Blind Squirrel Publishing,Australia,1990,indie,False,Oceania
848,Blindflug Studios AG,USA,1982,indie,False,America
849,BlinkWorks Media,Japan,2013,indie,False,Asia
850,Blinkmoon Games,Sweden,2002,indie,True,Europe
851,Bliss Brain,UK,2016,mid,False,Europe
852,BlitWiz,Sweden,1995,indie,False,Europe
853,Blitzball Inc.,USA,2020,indie,False,America
854,Blitzball.Inc,USA,1976,indie,False,America
855,Blobfish,Poland,2010,indie,False,Europe
856,Blocky World Games,Sweden,1998,indie,False,Europe
857,Bloomside Studios,UK,2000,indie,False,Europe
858,Blossom Legion,Germany,2019,indie,False,Europe
859,Bloxhill,USA,1993,indie,False,America
860,BlqGms,France,1995,indie,False,Europe
861,BluSkie,USA,1989,indie,False,America
862,BluSped,USA,2017,indie,False,America
863,Blue Aura Games,Canada,1981,indie,False,America
864,Blue Butterfly,Australia,2000,mid,False,Oceania
865,Blue Creazione,Germany,1984,indie,False,Europe
866,Blue Hawk Studio,USA,2016,indie,False,America
867,Blue Isle Publishing,USA,1986,indie,False,America
868,Blue Muffin Games,USA,1978,indie,False,America
869,Blue Ocean Games,Russia,1982,indie,False,Europe
870,Blue Phoenix Games,Russia,1980,indie,False,Europe
871,Blue Slayer Gaming,Japan,2001,indie,False,Asia
872,Blue Tang Studios Ltd,Germany,1987,indie,False,Europe
873,Blue Technology Sp. z o.o.,Russia,2022,indie,False,Europe
874,Blue9Fairy,Japan,1983,indie,False,Asia
875,BlueFireArts_Dev,Poland,1975,indie,True,Europe
876,BlueLantern,Canada,2007,indie,False,America
877,BlueLine Games,Russia,2008,indie,False,Europe
878,BlueNothing Games,France,1999,indie,False,Europe
879,BluePixel Games,France,2018,indie,False,Europe
880,BluePlanetGames,Sweden,2020,indie,False,Europe
881,Blueshift Media,Poland,2005,indie,False,Europe
882,Bluesuit,Canada,1988,indie,False,America
883,Bluish-Green Games Inc.,USA,1991,mid,False,America
884,BlurryBit,Japan,2004,indie,False,Asia
885,Blusagi Team,USA,2001,indie,False,America
886,Blyts,Sweden,1995,indie,False,Europe
887,Boatmeal Brothers,USA,1983,indie,False,America
888,Bob Game,USA,2008,indie,False,America
889,Bocary Studios,Sweden,1976,indie,False,Europe
890,Boejunda LLC,Russia,2008,indie,False,Europe
891,Bogdan Zigmund,UK,1993,indie,False,Europe
892,Bohemia Interactive,UK,2015,indie,False,Europe
893,BokiBoki Game,Australia,1989,mid,False,Oceania
894,BokiBoki Games,USA,2001,mid,False,America
895,BokodileTec,USA,2015,indie,False,America
896,Bold Fish,USA,2007,indie,False,America
897,Bolder Games,Sweden,2014,mid,False,Europe
898,Bolverk VR Games,UK,2004,indie,False,Europe
899,Bomb Jaguar,USA,1990,indie,False,America
900,Bon,Russia,2017,indie,False,Europe
901,Bondo Games,Germany,1989,indie,False,Europe
902,Bone Nail,Australia,1983,indie,False,Oceania
903,BoneApps,Germany,2015,indie,False,Europe
904,BoneCracker Games,Russia,1981,indie,False,Europe
905,BoninblueDesignLaboratory,Sweden,1990,indie,False,Europe
906,Bonjourcoco,USA,2014,indie,False,America
907,Bonus Stage Publishing,Poland,1985,mid,False,Europe
908,Boogygames Studios,UK,2014,aaa,False,Europe
909,Boolean,USA,1994,indie,False,America
910,Boom Games,USA,1990,mid,False,America
911,Boombox,Russia,2002,indie,False,Europe
912,Boomzap Inc,Canada,2002,aaa,False,America
913,Bootur Games,Sweden,1982,mid,False,Europe
914,"Boppy Games, LLC",Russia,1989,indie,False,Europe
915,Borderline Studios,Japan,1976,indie,False,Asia
916,Boreal View Studio,Japan,1995,indie,False,Asia
917,Borealis,Japan,1996,indie,False,Asia
918,Boring Games,UK,2018,indie,False,Europe
919,Borington,Canada,2015,indie,False,America
